datetime;moy;dow;hod;heat_scaled;avg_24;last_24;temp;solar_rad;degree_hour
2020-12-06 22:00:00;12.0;6.0;22.0;45954.33;39236.409583333334;30290.33;1.0;0.0;20.0
2020-12-06 23:00:00;12.0;6.0;23.0;38486.17;39383.027916666666;34967.33;1.0;0.0;20.0
2020-12-07 00:00:00;12.0;0.0;0.0;36300.5;39687.361249999994;28996.5;1.0;0.0;20.0
2020-12-07 01:00:00;12.0;0.0;1.0;38660.83;39807.472083333334;35778.17;1.0;0.0;20.0
2020-12-07 02:00:00;12.0;0.0;2.0;36581.17;39939.75;33406.5;1.0;0.0;20.0
2020-12-07 03:00:00;12.0;0.0;3.0;35656.67;40152.18083333333;30558.33;1.0;0.0;20.0
2020-12-07 04:00:00;12.0;0.0;4.0;36401.83;40433.99333333333;29638.33;1.0;0.0;20.0
2020-12-07 05:00:00;12.0;0.0;5.0;41093.0;41001.722499999996;27467.5;1.0;0.0;20.0
2020-12-07 06:00:00;12.0;0.0;6.0;51380.5;41911.13208333333;29554.67;0.0;0.0;21.0
2020-12-07 07:00:00;12.0;0.0;7.0;47924.0;42624.402916666666;30805.5;-0.0;0.0;21.0
2020-12-07 08:00:00;12.0;0.0;8.0;71417.83;43875.166666666664;41399.5;-1.0;3.07021;22.0
2020-12-07 09:00:00;12.0;0.0;9.0;63657.33;44476.93041666667;49215.0;-1.0;97.1451;22.0
2020-12-07 10:00:00;12.0;0.0;10.0;52742.83;44531.72875;51427.67;2.0;196.564;19.0
2020-12-07 11:00:00;12.0;0.0;11.0;42360.5;44703.72166666667;38232.67;3.0;265.543;18.0
2020-12-07 12:00:00;12.0;0.0;12.0;30996.17;44479.36083333334;36380.83;3.0;246.672;18.0
2020-12-07 13:00:00;12.0;0.0;13.0;39152.0;44564.04833333334;37119.5;3.0;196.659;18.0
2020-12-07 14:00:00;12.0;0.0;14.0;29936.17;44421.1875;33364.83;3.0;194.126;18.0
2020-12-07 15:00:00;12.0;0.0;15.0;28825.0;43721.11791666667;45626.67;4.0;114.267;17.0
2020-12-07 16:00:00;12.0;0.0;16.0;31507.83;43308.457916666666;41411.67;3.0;14.0813;18.0
2020-12-07 17:00:00;12.0;0.0;17.0;39002.5;43019.62458333333;45934.5;1.0;0.0;20.0
2020-12-07 18:00:00;12.0;0.0;18.0;43547.33;43039.04125;43081.33;0.0;0.0;21.0
2020-12-07 19:00:00;12.0;0.0;19.0;61734.83;43460.34666666667;51623.5;-1.0;0.0;22.0
2020-12-07 20:00:00;12.0;0.0;20.0;51762.5;43461.6175;51732.0;0.0;0.0;21.0
2020-12-07 21:00:00;12.0;0.0;21.0;46230.83;43388.027083333334;47997.0;1.0;0.0;20.0
2020-12-07 22:00:00;12.0;0.0;22.0;39646.17;43125.18708333333;45954.33;0.0;0.0;21.0
2020-12-07 23:00:00;12.0;0.0;23.0;38582.5;43129.200833333336;38486.17;0.0;0.0;21.0
2020-12-08 00:00:00;12.0;1.0;0.0;33013.5;42992.2425;36300.5;-0.0;0.0;21.0
2020-12-08 01:00:00;12.0;1.0;1.0;30799.83;42664.70083333333;38660.83;-1.0;0.0;22.0
2020-12-08 02:00:00;12.0;1.0;2.0;32578.17;42497.90916666667;36581.17;-1.0;0.0;22.0
2020-12-08 03:00:00;12.0;1.0;3.0;30325.67;42275.78416666667;35656.67;-2.0;0.0;23.0
2020-12-08 04:00:00;12.0;1.0;4.0;35366.17;42232.63166666667;36401.83;-2.0;0.0;23.0
2020-12-08 05:00:00;12.0;1.0;5.0;36068.33;42023.270416666666;41093.0;-2.0;0.0;23.0
2020-12-08 06:00:00;12.0;1.0;6.0;49046.67;41926.027500000004;51380.5;-3.0;0.0;24.0
2020-12-08 07:00:00;12.0;1.0;7.0;53256.83;42148.22875;47924.0;-4.0;0.0;25.0
2020-12-08 08:00:00;12.0;1.0;8.0;60867.83;41708.645416666666;71417.83;-3.0;1.06045;24.0
2020-12-08 09:00:00;12.0;1.0;9.0;46286.33;40984.85375;63657.33;-2.0;50.0465;23.0
2020-12-08 10:00:00;12.0;1.0;10.0;41207.33;40504.207916666666;52742.83;-2.0;130.081;23.0
2020-12-08 11:00:00;12.0;1.0;11.0;47663.67;40725.17333333333;42360.5;-1.0;180.674;22.0
2020-12-08 12:00:00;12.0;1.0;12.0;38485.0;41037.207916666666;30996.17;-1.0;79.8005;22.0
2020-12-08 13:00:00;12.0;1.0;13.0;44297.67;41251.61083333333;39152.0;-0.0;81.8787;21.0
2020-12-08 14:00:00;12.0;1.0;14.0;54637.0;42280.81208333333;29936.17;0.0;93.631;21.0
2020-12-08 15:00:00;12.0;1.0;15.0;67003.17;43871.56916666666;28825.0;1.0;55.427;20.0
2020-12-08 16:00:00;12.0;1.0;16.0;56566.33;44915.67333333333;31507.83;1.0;4.93172;20.0
2020-12-08 17:00:00;12.0;1.0;17.0;59800.5;45782.25666666666;39002.5;1.0;0.0;20.0
2020-12-08 18:00:00;12.0;1.0;18.0;52684.5;46162.97208333333;43547.33;1.0;0.0;20.0
2020-12-08 19:00:00;12.0;1.0;19.0;59195.5;46057.166666666664;61734.83;1.0;0.0;20.0
2020-12-08 20:00:00;12.0;1.0;20.0;61107.83;46446.55541666667;51762.5;1.0;0.0;20.0
2020-12-08 21:00:00;12.0;1.0;21.0;48019.17;46521.06958333333;46230.83;0.0;0.0;21.0
2020-12-08 22:00:00;12.0;1.0;22.0;41571.67;46601.298749999994;39646.17;0.0;0.0;21.0
2020-12-08 23:00:00;12.0;1.0;23.0;42354.5;46758.465416666666;38582.5;0.0;0.0;21.0
2020-12-09 00:00:00;12.0;2.0;0.0;39934.33;47046.833333333336;33013.5;0.0;0.0;21.0
2020-12-09 01:00:00;12.0;2.0;1.0;37465.33;47324.5625;30799.83;0.0;0.0;21.0
2020-12-09 02:00:00;12.0;2.0;2.0;35166.83;47432.42333333333;32578.17;0.0;0.0;21.0
2020-12-09 03:00:00;12.0;2.0;3.0;36403.67;47685.67333333334;30325.67;1.0;0.0;20.0
2020-12-09 04:00:00;12.0;2.0;4.0;38709.83;47824.99249999999;35366.17;1.0;0.0;20.0
2020-12-09 05:00:00;12.0;2.0;5.0;39554.5;47970.24958333333;36068.33;1.0;0.0;20.0
2020-12-09 06:00:00;12.0;2.0;6.0;46028.67;47844.49958333333;49046.67;1.0;0.0;20.0
2020-12-09 07:00:00;12.0;2.0;7.0;55622.5;47943.069166666675;53256.83;1.0;0.0;20.0
2020-12-09 08:00:00;12.0;2.0;8.0;47109.5;47369.80541666667;60867.83;1.0;0.397346;20.0
2020-12-09 09:00:00;12.0;2.0;9.0;64083.17;48111.340416666666;46286.33;0.0;17.6588;21.0
2020-12-09 10:00:00;12.0;2.0;10.0;78859.33;49680.17375000001;41207.33;0.0;31.0528;21.0
2020-12-09 11:00:00;12.0;2.0;11.0;69820.83;50603.38874999999;47663.67;0.0;34.5069;21.0
2020-12-09 12:00:00;12.0;2.0;12.0;79684.33;52320.0275;38485.0;0.0;46.8053;21.0
2020-12-09 13:00:00;12.0;2.0;13.0;56392.17;52823.965;44297.67;0.0;51.7565;21.0
2020-12-09 14:00:00;12.0;2.0;14.0;50607.83;52656.082916666666;54637.0;0.0;39.9877;21.0
2020-12-09 15:00:00;12.0;2.0;15.0;57642.67;52266.06208333333;67003.17;0.0;21.867;21.0
2020-12-09 16:00:00;12.0;2.0;16.0;49787.67;51983.61791666667;56566.33;0.0;2.66975;21.0
2020-12-09 17:00:00;12.0;2.0;17.0;64195.67;52166.75;59800.5;0.0;0.0;21.0
2020-12-09 18:00:00;12.0;2.0;18.0;77121.0;53184.9375;52684.5;0.0;0.0;21.0
2020-12-09 19:00:00;12.0;2.0;19.0;73658.17;53787.548749999994;59195.5;0.0;0.0;21.0
2020-12-09 20:00:00;12.0;2.0;20.0;69248.17;54126.729583333334;61107.83;0.0;0.0;21.0
2020-12-09 21:00:00;12.0;2.0;21.0;64098.17;54796.68791666667;48019.17;0.0;0.0;21.0
2020-12-09 22:00:00;12.0;2.0;22.0;42965.83;54854.77791666667;41571.67;0.0;0.0;21.0
2020-12-09 23:00:00;12.0;2.0;23.0;38184.5;54681.02791666667;42354.5;0.0;0.0;21.0
2020-12-10 00:00:00;12.0;3.0;0.0;38383.67;54616.417083333334;39934.33;0.0;0.0;21.0
2020-12-10 01:00:00;12.0;3.0;1.0;36401.67;54572.09791666666;37465.33;0.0;0.0;21.0
2020-12-10 02:00:00;12.0;3.0;2.0;33671.33;54509.78541666667;35166.83;0.0;0.0;21.0
2020-12-10 03:00:00;12.0;3.0;3.0;34815.17;54443.59791666666;36403.67;0.0;0.0;21.0
2020-12-10 04:00:00;12.0;3.0;4.0;33375.33;54221.32708333334;38709.83;0.0;0.0;21.0
2020-12-10 05:00:00;12.0;3.0;5.0;33890.0;53985.30625;39554.5;0.0;0.0;21.0
2020-12-10 06:00:00;12.0;3.0;6.0;41583.0;53800.07;46028.67;-1.0;0.0;22.0
2020-12-10 07:00:00;12.0;3.0;7.0;51506.5;53628.57;55622.5;0.0;0.0;21.0
2020-12-10 08:00:00;12.0;3.0;8.0;43684.17;53485.84791666666;47109.5;0.0;0.139351;21.0
2020-12-10 09:00:00;12.0;3.0;9.0;43033.5;52608.77833333333;64083.17;0.0;9.162;21.0
2020-12-10 10:00:00;12.0;3.0;10.0;40917.83;51027.8825;78859.33;-0.0;19.228;21.0
2020-12-10 11:00:00;12.0;3.0;11.0;48954.33;50158.44500000001;69820.83;0.0;49.9757;21.0
2020-12-10 12:00:00;12.0;3.0;12.0;52935.67;49043.9175;79684.33;1.0;63.2931;20.0
2020-12-10 13:00:00;12.0;3.0;13.0;39200.33;48327.59083333334;56392.17;1.0;93.9192;20.0
2020-12-10 14:00:00;12.0;3.0;14.0;39539.17;47866.39666666667;50607.83;1.0;137.737;20.0
2020-12-10 15:00:00;12.0;3.0;15.0;40203.0;47139.74375;57642.67;1.0;98.0914;20.0
2020-12-10 16:00:00;12.0;3.0;16.0;49434.31;47125.020416666666;49787.67;1.0;12.2468;20.0
2020-12-10 17:00:00;12.0;3.0;17.0;58471.38;46886.50833333333;64195.67;0.0;0.0;21.0
2020-12-10 18:00:00;12.0;3.0;18.0;50538.17;45778.89041666666;77121.0;0.0;0.0;21.0
2020-12-10 19:00:00;12.0;3.0;19.0;59162.0;45174.88333333333;73658.17;0.0;0.0;21.0
2020-12-10 20:00:00;12.0;3.0;20.0;64452.67;44975.07083333333;69248.17;0.0;0.0;21.0
2020-12-10 21:00:00;12.0;3.0;21.0;53111.83;44517.306666666664;64098.17;0.0;0.0;21.0
2020-12-10 22:00:00;12.0;3.0;22.0;44438.0;44578.64708333334;42965.83;0.0;0.0;21.0
2020-12-10 23:00:00;12.0;3.0;23.0;33929.0;44401.33458333334;38184.5;0.0;0.0;21.0
2020-12-11 00:00:00;12.0;4.0;0.0;37232.67;44353.37625;38383.67;0.0;0.0;21.0
2020-12-11 01:00:00;12.0;4.0;1.0;39382.5;44477.57750000001;36401.67;0.0;0.0;21.0
2020-12-11 02:00:00;12.0;4.0;2.0;49693.17;45145.15416666667;33671.33;0.0;0.0;21.0
2020-12-11 03:00:00;12.0;4.0;3.0;50542.0;45800.43875;34815.17;0.0;0.0;21.0
2020-12-11 04:00:00;12.0;4.0;4.0;53838.5;46653.07083333333;33375.33;0.0;0.0;21.0
2020-12-11 05:00:00;12.0;4.0;5.0;49954.83;47322.43875;33890.0;-1.0;0.0;22.0
2020-12-11 06:00:00;12.0;4.0;6.0;54922.83;47878.26499999999;41583.0;-3.0;0.0;24.0
2020-12-11 07:00:00;12.0;4.0;7.0;58550.67;48171.77208333334;51506.5;-2.0;0.0;23.0
2020-12-11 08:00:00;12.0;4.0;8.0;58097.17;48772.31375;43684.17;-3.0;0.102237;24.0
2020-12-11 09:00:00;12.0;4.0;9.0;56423.0;49330.20958333334;43033.5;-2.0;11.6794;23.0
2020-12-11 10:00:00;12.0;4.0;10.0;56214.5;49967.57083333333;40917.83;-2.0;24.7823;23.0
2020-12-11 11:00:00;12.0;4.0;11.0;33631.83;49329.13333333333;48954.33;-1.0;34.0225;22.0
2020-12-11 12:00:00;12.0;4.0;12.0;28956.67;48330.00833333333;52935.67;0.0;62.9738;21.0
2020-12-11 13:00:00;12.0;4.0;13.0;27589.33;47846.21666666667;39200.33;2.0;74.9054;19.0
2020-12-11 14:00:00;12.0;4.0;14.0;25270.67;47251.69583333333;39539.17;2.0;57.9424;19.0
2020-12-11 15:00:00;12.0;4.0;15.0;55494.67;47888.84875;40203.0;2.0;31.697;19.0
2020-12-11 16:00:00;12.0;4.0;16.0;69414.33;48721.34958333333;49434.31;1.0;3.03661;20.0
2020-12-11 17:00:00;12.0;4.0;17.0;93739.67;50190.861666666664;58471.38;0.0;0.0;21.0
2020-12-11 18:00:00;12.0;4.0;18.0;68931.17;50957.23666666667;50538.17;-1.0;0.0;22.0
2020-12-11 19:00:00;12.0;4.0;19.0;61214.0;51042.73666666667;59162.0;-1.0;0.0;22.0
2020-12-11 20:00:00;12.0;4.0;20.0;51193.17;50490.2575;64452.67;-1.0;0.0;22.0
2020-12-11 21:00:00;12.0;4.0;21.0;64248.0;50954.26458333334;53111.83;-1.0;0.0;22.0
2020-12-11 22:00:00;12.0;4.0;22.0;54280.83;51364.38250000001;44438.0;-1.0;0.0;22.0
2020-12-11 23:00:00;12.0;4.0;23.0;50232.0;52043.67416666667;33929.0;-1.0;0.0;22.0
2020-12-12 00:00:00;12.0;5.0;0.0;47711.67;52480.299166666664;37232.67;-1.0;0.0;22.0
2020-12-12 01:00:00;12.0;5.0;1.0;50098.0;52926.77833333333;39382.5;-1.0;0.0;22.0
2020-12-12 02:00:00;12.0;5.0;2.0;44654.83;52716.8475;49693.17;-1.0;0.0;22.0
2020-12-12 03:00:00;12.0;5.0;3.0;49183.83;52660.25708333333;50542.0;-1.0;0.0;22.0
2020-12-12 04:00:00;12.0;5.0;4.0;53464.5;52644.673749999994;53838.5;-1.0;0.0;22.0
2020-12-12 05:00:00;12.0;5.0;5.0;57142.83;52944.173749999994;49954.83;-1.0;0.0;22.0
2020-12-12 06:00:00;12.0;5.0;6.0;51635.5;52807.20166666667;54922.83;-0.0;0.0;21.0
2020-12-12 07:00:00;12.0;5.0;7.0;45954.5;52282.361249999994;58550.67;0.0;0.0;21.0
2020-12-12 08:00:00;12.0;5.0;8.0;57586.83;52261.097083333334;58097.17;1.0;0.0780065;20.0
2020-12-12 09:00:00;12.0;5.0;9.0;52728.67;52107.166666666664;56423.0;1.0;21.4128;20.0
2020-12-12 10:00:00;12.0;5.0;10.0;53469.33;51992.784583333334;56214.5;2.0;60.2183;19.0
2020-12-12 11:00:00;12.0;5.0;11.0;50605.67;52700.027916666666;33631.83;2.0;108.305;19.0
2020-12-12 12:00:00;12.0;5.0;12.0;60104.67;53997.861249999994;28956.67;4.0;131.299;17.0
2020-12-12 13:00:00;12.0;5.0;13.0;55667.0;55167.76416666666;27589.33;4.0;105.767;17.0
2020-12-12 14:00:00;12.0;5.0;14.0;51576.5;56263.840416666666;25270.67;4.0;77.0861;17.0
2020-12-12 15:00:00;12.0;5.0;15.0;59375.17;56425.52791666667;55494.67;4.0;45.3391;17.0
2020-12-12 16:00:00;12.0;5.0;16.0;59380.33;56007.44458333333;69414.33;4.0;6.45028;17.0
2020-12-12 17:00:00;12.0;5.0;17.0;68551.17;54957.92375000001;93739.67;4.0;0.0;17.0
2020-12-12 18:00:00;12.0;5.0;18.0;49204.5;54135.979166666664;68931.17;4.0;0.0;17.0
2020-12-12 19:00:00;12.0;5.0;19.0;56716.5;53948.583333333336;61214.0;4.0;0.0;17.0
2020-12-12 20:00:00;12.0;5.0;20.0;61997.17;54398.75;51193.17;4.0;0.0;17.0
2020-12-12 21:00:00;12.0;5.0;21.0;63128.83;54352.11791666667;64248.0;4.0;0.0;17.0
2020-12-12 22:00:00;12.0;5.0;22.0;63480.0;54735.416666666664;54280.83;4.0;0.0;17.0
2020-12-12 23:00:00;12.0;5.0;23.0;50019.83;54726.57624999999;50232.0;4.0;0.0;17.0
2020-12-13 00:00:00;12.0;6.0;0.0;63728.83;55393.957916666666;47711.67;4.0;0.0;17.0
2020-12-13 01:00:00;12.0;6.0;1.0;66760.17;56088.215;50098.0;3.0;0.0;18.0
2020-12-13 02:00:00;12.0;6.0;2.0;64194.83;56902.38166666666;44654.83;3.0;0.0;18.0
2020-12-13 03:00:00;12.0;6.0;3.0;58748.5;57300.909583333334;49183.83;3.0;0.0;18.0
2020-12-13 04:00:00;12.0;6.0;4.0;51415.67;57215.541666666664;53464.5;4.0;0.0;17.0
2020-12-13 05:00:00;12.0;6.0;5.0;57444.83;57228.125;57142.83;4.0;0.0;17.0
2020-12-13 06:00:00;12.0;6.0;6.0;51818.0;57235.729166666664;51635.5;4.0;0.0;17.0
2020-12-13 07:00:00;12.0;6.0;7.0;52238.83;57497.576250000006;45954.5;4.0;0.0;17.0
2020-12-13 08:00:00;12.0;6.0;8.0;54074.83;57351.24291666666;57586.83;4.0;0.0530283;17.0
2020-12-13 09:00:00;12.0;6.0;9.0;57398.17;57545.80541666667;52728.67;4.0;41.5067;17.0
2020-12-13 10:00:00;12.0;6.0;10.0;64777.54;58016.980833333335;53469.33;4.0;82.0205;17.0
2020-12-13 11:00:00;12.0;6.0;11.0;58427.17;58342.87666666667;50605.67;4.0;118.968;17.0
2020-12-13 12:00:00;12.0;6.0;12.0;57414.83;58230.80000000001;60104.67;5.0;163.84;16.0
2020-12-13 13:00:00;12.0;6.0;13.0;49605.0;57978.216666666674;55667.0;5.0;154.165;16.0
2020-12-13 14:00:00;12.0;6.0;14.0;43416.5;57638.216666666674;51576.5;5.0;103.83;16.0
2020-12-13 15:00:00;12.0;6.0;15.0;55341.0;57470.12625;59375.17;4.0;55.3663;17.0
2020-12-13 16:00:00;12.0;6.0;16.0;60666.5;57523.716666666674;59380.33;5.0;9.79159;16.0
2020-12-13 17:00:00;12.0;6.0;17.0;62976.0;57291.417916666665;68551.17;4.0;0.0;17.0
2020-12-13 18:00:00;12.0;6.0;18.0;58499.0;57678.68875;49204.5;4.0;0.0;17.0
2020-12-13 19:00:00;12.0;6.0;19.0;57465.67;57709.90416666667;56716.5;3.0;0.0;18.0
2020-12-13 20:00:00;12.0;6.0;20.0;58851.17;57578.82083333333;61997.17;3.0;0.0;18.0
2020-12-13 21:00:00;12.0;6.0;21.0;55176.67;57247.48083333333;63128.83;3.0;0.0;18.0
2020-12-13 22:00:00;12.0;6.0;22.0;54301.0;56865.02249999999;63480.0;3.0;0.0;18.0
2020-12-13 23:00:00;12.0;6.0;23.0;55267.83;57083.68916666667;50019.83;2.0;0.0;19.0
2020-12-14 00:00:00;12.0;0.0;0.0;52844.33;56630.168333333335;63728.83;1.0;0.0;20.0
2020-12-14 01:00:00;12.0;0.0;1.0;55083.83;56143.654166666674;66760.17;1.0;0.0;20.0
2020-12-14 02:00:00;12.0;0.0;2.0;49501.33;55531.424999999996;64194.83;1.0;0.0;20.0
2020-12-14 03:00:00;12.0;0.0;3.0;53906.83;55329.68875;58748.5;0.0;0.0;21.0
2020-12-14 04:00:00;12.0;0.0;4.0;62004.0;55770.86916666667;51415.67;-1.0;0.0;22.0
2020-12-14 05:00:00;12.0;0.0;5.0;56813.17;55744.549999999996;57444.83;-2.0;0.0;23.0
2020-12-14 06:00:00;12.0;0.0;6.0;61862.17;56163.05708333334;51818.0;-2.0;0.0;23.0
2020-12-14 07:00:00;12.0;0.0;7.0;57590.33;56386.03625;52238.83;-3.0;0.0;24.0
2020-12-14 08:00:00;12.0;0.0;8.0;54695.67;56411.904583333344;54074.83;-3.0;0.0168305;24.0
2020-12-14 09:00:00;12.0;0.0;9.0;50078.67;56106.925416666665;57398.17;-3.0;74.503;24.0
2020-12-14 10:00:00;12.0;0.0;10.0;52936.33;55613.541666666664;64777.54;1.0;174.309;20.0
2020-12-14 11:00:00;12.0;0.0;11.0;42693.67;54957.979166666664;58427.17;4.0;242.888;17.0
2020-12-14 12:00:00;12.0;0.0;12.0;40440.0;54250.69458333333;57414.83;5.0;234.029;16.0
2020-12-14 13:00:00;12.0;0.0;13.0;30706.0;53463.236249999994;49605.0;7.0;133.607;14.0
2020-12-14 14:00:00;12.0;0.0;14.0;23971.5;52653.027916666666;43416.5;7.0;82.0829;14.0
2020-12-14 15:00:00;12.0;0.0;15.0;42550.67;52120.097499999996;55341.0;8.0;47.5512;13.0
2020-12-14 16:00:00;12.0;0.0;16.0;51351.67;51731.97958333333;60666.5;6.0;5.22033;15.0
2020-12-14 17:00:00;12.0;0.0;17.0;43360.33;50914.659999999996;62976.0;3.0;0.0;18.0
2020-12-14 18:00:00;12.0;0.0;18.0;41415.83;50202.861249999994;58499.0;2.0;0.0;19.0
2020-12-14 19:00:00;12.0;0.0;19.0;53242.83;50026.909583333334;57465.67;1.0;0.0;20.0
2020-12-14 20:00:00;12.0;0.0;20.0;65312.67;50296.138750000006;58851.17;1.0;0.0;20.0
2020-12-14 21:00:00;12.0;0.0;21.0;59872.0;50491.777500000004;55176.67;1.0;0.0;20.0
2020-12-14 22:00:00;12.0;0.0;22.0;44885.17;50099.451250000006;54301.0;1.0;0.0;20.0
2020-12-14 23:00:00;12.0;0.0;23.0;39196.83;49429.826250000006;55267.83;1.0;0.0;20.0
2020-12-15 00:00:00;12.0;1.0;0.0;35876.5;48722.833333333336;52844.33;1.0;0.0;20.0
2020-12-15 01:00:00;12.0;1.0;1.0;32260.5;47771.861249999994;55083.83;0.0;0.0;21.0
2020-12-15 02:00:00;12.0;1.0;2.0;31368.17;47016.31291666667;49501.33;0.0;0.0;21.0
2020-12-15 03:00:00;12.0;1.0;3.0;35403.67;46245.34791666666;53906.83;-0.0;0.0;21.0
2020-12-15 04:00:00;12.0;1.0;4.0;36634.0;45188.26458333333;62004.0;-1.0;0.0;22.0
2020-12-15 05:00:00;12.0;1.0;5.0;37615.17;44388.34791666667;56813.17;-1.0;0.0;22.0
2020-12-15 06:00:00;12.0;1.0;6.0;39734.5;43466.36166666667;61862.17;1.0;0.0;20.0
2020-12-15 07:00:00;12.0;1.0;7.0;54368.67;43332.12583333333;57590.33;2.0;0.0;19.0
2020-12-15 08:00:00;12.0;1.0;8.0;52042.83;43221.590833333335;54695.67;2.0;0.0;19.0
2020-12-15 09:00:00;12.0;1.0;9.0;58004.67;43551.84083333333;50078.67;1.0;10.799;20.0
2020-12-15 10:00:00;12.0;1.0;10.0;46219.83;43271.98666666667;52936.33;1.0;29.3084;20.0
2020-12-15 11:00:00;12.0;1.0;11.0;51518.0;43639.667083333334;42693.67;3.0;112.211;18.0
2020-12-15 12:00:00;12.0;1.0;12.0;40525.5;43643.229583333334;40440.0;6.0;223.079;15.0
2020-12-15 13:00:00;12.0;1.0;13.0;42342.0;44128.06291666667;30706.0;6.0;213.31;15.0
2020-12-15 14:00:00;12.0;1.0;14.0;50800.5;45245.93791666667;23971.5;7.0;168.882;14.0
2020-12-15 15:00:00;12.0;1.0;15.0;55735.5;45795.30583333334;42550.67;6.0;94.5652;15.0
2020-12-15 16:00:00;12.0;1.0;16.0;60240.17;46165.66;51351.67;6.0;11.4429;15.0
2020-12-15 17:00:00;12.0;1.0;17.0;60489.17;46879.361666666664;43360.33;5.0;0.0;16.0
2020-12-15 18:00:00;12.0;1.0;18.0;52576.0;47344.36875;41415.83;4.0;0.0;17.0
2020-12-15 19:00:00;12.0;1.0;19.0;53376.67;47349.94541666666;53242.83;4.0;0.0;17.0
2020-12-15 20:00:00;12.0;1.0;20.0;60393.5;47144.98;65312.67;4.0;0.0;17.0
2020-12-15 21:00:00;12.0;1.0;21.0;40079.33;46320.28541666667;59872.0;4.0;0.0;17.0
2020-12-15 22:00:00;12.0;1.0;22.0;42888.83;46237.104583333334;44885.17;4.0;0.0;17.0
2020-12-15 23:00:00;12.0;1.0;23.0;37782.83;46178.18791666667;39196.83;5.0;0.0;16.0
2020-12-16 00:00:00;12.0;2.0;0.0;28712.83;45879.70166666667;35876.5;4.0;0.0;17.0
2020-12-16 01:00:00;12.0;2.0;1.0;28128.33;45707.52791666667;32260.5;1.0;0.0;20.0
2020-12-16 02:00:00;12.0;2.0;2.0;28480.0;45587.1875;31368.17;2.0;0.0;19.0
2020-12-16 03:00:00;12.0;2.0;3.0;29219.5;45329.513750000006;35403.67;1.0;0.0;20.0
2020-12-16 04:00:00;12.0;2.0;4.0;35505.33;45282.48583333333;36634.0;1.0;0.0;20.0
2020-12-16 05:00:00;12.0;2.0;5.0;38091.0;45302.31208333333;37615.17;1.0;0.0;20.0
2020-12-16 06:00:00;12.0;2.0;6.0;35912.0;45143.04125;39734.5;1.0;0.0;20.0
2020-12-16 07:00:00;12.0;2.0;7.0;50488.33;44981.36041666667;54368.67;1.0;0.0;20.0
2020-12-16 08:00:00;12.0;2.0;8.0;53826.33;45055.67291666666;52042.83;1.0;0.0;20.0
2020-12-16 09:00:00;12.0;2.0;9.0;56046.5;44974.0825;58004.67;1.0;17.6513;20.0
2020-12-16 10:00:00;12.0;2.0;10.0;52359.62;45229.90708333333;46219.83;1.0;114.681;20.0
2020-12-16 11:00:00;12.0;2.0;11.0;53653.25;45318.87583333333;51518.0;1.0;220.354;20.0
2020-12-16 12:00:00;12.0;2.0;12.0;46897.5;45584.37583333333;40525.5;3.0;273.218;18.0
2020-12-16 13:00:00;12.0;2.0;13.0;47730.83;45808.91041666666;42342.0;4.0;268.591;17.0
2020-12-16 14:00:00;12.0;2.0;14.0;45642.5;45593.993749999994;50800.5;5.0;208.998;16.0
2020-12-16 15:00:00;12.0;2.0;15.0;37913.17;44851.39666666667;55735.5;6.0;115.229;15.0
2020-12-16 16:00:00;12.0;2.0;16.0;50955.0;44464.51458333334;60240.17;5.0;14.7234;16.0
2020-12-16 17:00:00;12.0;2.0;17.0;59508.17;44423.63958333334;60489.17;3.0;0.0;18.0
2020-12-16 18:00:00;12.0;2.0;18.0;58685.83;44678.21583333333;52576.0;2.0;0.0;19.0
2020-12-16 19:00:00;12.0;2.0;19.0;53321.5;44675.917083333334;53376.67;2.0;0.0;19.0
2020-12-16 20:00:00;12.0;2.0;20.0;58762.33;44607.95166666667;60393.5;1.0;0.0;20.0
2020-12-16 21:00:00;12.0;2.0;21.0;51279.17;45074.611666666664;40079.33;1.0;0.0;20.0
2020-12-16 22:00:00;12.0;2.0;22.0;53729.0;45526.28541666667;42888.83;1.0;0.0;20.0
2020-12-16 23:00:00;12.0;2.0;23.0;44475.67;45805.15375;37782.83;1.0;0.0;20.0
2020-12-17 00:00:00;12.0;3.0;0.0;43155.67;46406.93875;28712.83;0.0;0.0;21.0
2020-12-17 01:00:00;12.0;3.0;1.0;33034.17;46611.348750000005;28128.33;0.0;0.0;21.0
2020-12-17 02:00:00;12.0;3.0;2.0;45946.83;47339.13333333333;28480.0;-0.0;0.0;21.0
2020-12-17 03:00:00;12.0;3.0;3.0;40983.33;47829.292916666665;29219.5;-1.0;0.0;22.0
2020-12-17 04:00:00;12.0;3.0;4.0;50112.67;48437.932083333326;35505.33;-1.0;0.0;22.0
2020-12-17 05:00:00;12.0;3.0;5.0;55473.5;49162.20291666666;38091.0;-1.0;0.0;22.0
2020-12-17 06:00:00;12.0;3.0;6.0;55049.17;49959.585;35912.0;-1.0;0.0;22.0
2020-12-17 07:00:00;12.0;3.0;7.0;67694.17;50676.494999999995;50488.33;-1.0;0.0;22.0
2020-12-17 08:00:00;12.0;3.0;8.0;58633.17;50876.78;53826.33;-2.0;0.0;23.0
2020-12-17 09:00:00;12.0;3.0;9.0;60295.08;51053.80416666667;56046.5;-1.0;19.5568;22.0
2020-12-17 10:00:00;12.0;3.0;10.0;53291.5;51092.6325;52359.62;0.0;44.1163;21.0
